block,chemsys,metal_1,metal_2,ligand,source,delta_E,dip_x,dip_y,baseline_y,left_anchor,right_anchor,n_points,dip_method,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
d-block,Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1332857_POSCAR,-0.1972240113583782,7.824073092,-0.4514558903982,-0.2542318790398218,7.2222213157,14.7453685196,35,local_max_drop,mp-1332857,Mn2ZnO4,,,,,,,,,,56,634.3792761376124,11.32820135960022,279.37789722094743,0.44039568713834143,44.03956871383414
d-block,Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1041340_POSCAR,-0.1535582280034034,7.6871140912,-0.33836455302186,-0.1848063250184565,7.0957976226,14.4872534795,35,local_max_drop,mp-1041340,Mn2ZnO4,,,,,,,,,,42,478.96986182182144,11.404044329090986,209.5334229157106,0.43746682122905217,43.74668212290522
d-block,Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1041069_POSCAR,-0.1524678358293323,8.0627250947,-0.33264397639324,-0.1801761405639076,7.442515472,15.1951357553,35,local_max_drop,mp-1041069,Mn2ZnO4,,,,,,,,,,42,478.49881558599145,11.392828942523606,209.5334229157106,0.43789747454046757,43.789747454046754
d-block,Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1331108_POSCAR,-0.1513196649880938,8.206114273,-0.3361732441997,-0.1848535792116062,7.2943237982,14.8925777547,35,local_max_drop,mp-1331108,Mn2ZnO4,,,,,,,,,,42,474.35273412019603,11.294112717147524,209.5334229157106,0.4417249187028339,44.172491870283395
d-block,Mn-Zn-O,Mn,Zn,O,Mn9Zn2O13_1045871_POSCAR,-0.1493244455675619,3.9647329137,-0.27181754005075,-0.122493094483188,3.5072637314,7.4719966451,35,local_max_drop,mp-1045871,Mn9Zn2O13,,,,,,,,,,24,267.4857012440334,11.145237551834725,132.1132492537544,0.49390770661503286,49.39077066150329
d-block,Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1341462_POSCAR,-0.1431907726855265,3.9105963,-0.26862879811278,-0.1254380254272534,3.008151,7.36996995,35,local_max_drop,mp-1341462,Mn2ZnO4,,,,,,,,,,28,287.56392883514553,10.270140315540912,139.6889486104738,0.4857665882376875,48.576658823768746
d-block,Mn-Zn-O,Mn,Zn,O,MnZn4O5_1221575_POSCAR,-0.1379178118054547,4.2420117567,-0.33004816455233,-0.1921303527468752,3.91570316,7.9945606183,35,local_max_drop,mp-1221575,MnZn4O5,,,,,,,,,,40,486.70325994423234,12.16758149860581,190.7824878707533,0.3919893363619829,39.19893363619829
d-block,Mn-Zn-O,Mn,Zn,O,MnZn4O5_1176421_POSCAR,-0.1364433425892595,8.0382062833,-0.32965236073635,-0.1932090181470904,7.4198827231,15.1489272263,35,local_max_drop,mp-1176421,MnZn4O5,,,,,,,,,,40,484.207712476546,12.10519281191365,190.7824878707533,0.39400960157154535,39.400960157154536
d-block,Mn-Zn-O,Mn,Zn,O,Mn9Zn2O13_1045310_POSCAR,-0.1358774630083566,4.0902208678,-0.25521040172572,-0.1193329387173633,3.6182723061,7.708493174,35,local_max_drop,mp-1045310,Mn9Zn2O13,,,,,,,,,,24,278.24799266107965,11.593666360878318,132.1132492537544,0.474803961711505,47.4803961711505
d-block,Mn-Zn-O,Mn,Zn,O,Mn4ZnO6_1042996_POSCAR,-0.1334611619246809,6.931390752,-0.2456909746867,-0.112229812762019,6.131614896,13.063005648,35,local_max_drop,mp-1042996,Mn4ZnO6,,,,,,,,,,22,242.68588857623104,11.031176753465047,119.65949426405095,0.4930632554124144,49.30632554124144
d-block,Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1041477_POSCAR,-0.1321055816261634,3.9213083,-0.25671407373948,-0.1246084921133165,3.016391,7.39015795,35,local_max_drop,mp-1041477,Mn2ZnO4,,,,,,,,,,28,290.36618165902985,10.370220773536781,139.6889486104738,0.4810785740004228,48.10785740004228
d-block,Mn-Zn-O,Mn,Zn,O,Mn11ZnO16_861549_POSCAR,-0.126141789561219,8.392204341,-0.24763111804902,-0.1214893284878009,7.459737192,15.230296767,35,local_max_drop,mp-861549,Mn11ZnO16,,,,,,,,,,28,312.7023009632835,11.167939320117268,150.61881334609555,0.48166838837486114,48.16683883748611
d-block,Mn-Zn-O,Mn,Zn,O,MnZn4O5_773099_POSCAR,-0.1229480351319576,8.1638073747,-0.31388257063512,-0.1909345355031623,7.535822192,15.3856369754,35,local_max_drop,mp-773099,MnZn4O5,,,,,,,,,,40,508.47356030332827,12.711839007583206,190.7824878707533,0.37520630916766373,37.52063091676637
d-block,Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1367059_POSCAR,-0.1122828360048404,6.9879375,-0.22130545079358,-0.1090226147887395,5.9526875,12.6818125,35,local_max_drop,mp-1367059,Mn2ZnO4,,,,,,,,,,28,324.84229394576556,11.601510498063055,139.6889486104738,0.43002081691307026,43.002081691307026
d-block,Mn-Zn-O,Mn,Zn,O,Mn9Zn3O16_1221877_POSCAR,-0.1120628125187267,7.747229718,-0.2317361546813,-0.1196733421625732,6.886426416,14.059787266,35,local_max_drop,mp-1221877,Mn9Zn3O16,,,,,,,,,,28,306.24201426193054,10.937214795068948,143.33223685568103,0.46803583499515566,46.80358349951557
d-block,Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1378586_POSCAR,-0.108230607172907,8.2659663,-0.21861420764321,-0.1103836004703029,7.3475256,15.0011981,35,local_max_drop,mp-1378586,Mn2ZnO4,,,,,,,,,,28,328.07264677665387,11.716880242023352,139.6889486104738,0.42578663592631544,42.57866359263154
d-block,Mn-Zn-O,Mn,Zn,O,Mn6Zn3O16_772816_POSCAR,-0.1051762295821512,11.6134158,-0.25532959428865,-0.1501533647064987,10.36912125,20.32347765,35,local_max_drop,mp-772816,Mn6Zn3O16,,,,,,,,,,50,571.1150013612896,11.422300027225793,219.16750634543266,0.38375372004418146,38.375372004418146
d-block,Mn-Zn-O,Mn,Zn,O,Mn3ZnO7_1044337_POSCAR,-0.0788065985488756,7.7733026,-0.20821112910144,-0.1294045305525643,7.2180667,13.60327955,35,local_max_drop,mp-1044337,Mn3ZnO7,,,,,,,,,,44,542.0476313897931,12.319264349768025,199.13805199900972,0.3673810943300795,36.73810943300795
d-block,Mn-Zn-O,Mn,Zn,O,MnZnO2_1442837_POSCAR,-0.0786539253622295,8.5570772169,-0.16111746405749,-0.0824635386952604,7.8988405079,16.1267993703,35,local_max_drop,mp-1442837,MnZnO2,,,,,,,,,,16,188.63978316171608,11.789986447607255,85.05688693679889,0.45089580528133766,45.089580528133766
d-block,Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1047660_POSCAR,-0.0763851018312517,6.714824857,-0.13913395562962,-0.0627488537983682,5.16524989,12.6548622305,35,local_max_drop,mp-1047660,Mn2ZnO4,,,,,,,,,,14,144.20910004335425,10.300650003096733,69.84447430523696,0.4843277871107946,48.43277871107946
d-block,Mn-Zn-O,Mn,Zn,O,MnZnO2_1377379_POSCAR,-0.0730635064997478,4.0814654457,-0.14939863298343,-0.0763351264836822,3.7675065653,7.6919925708,35,local_max_drop,mp-1377379,MnZnO2,,,,,,,,,,16,200.93997499107567,12.55874843694223,85.05688693679889,0.4232950011095429,42.329500110954285
d-block,Mn-Zn-O,Mn,Zn,O,MnZnO2_1412672_POSCAR,-0.0689732219212189,7.6672985597,-0.14479273686922,-0.075819514948001,7.0539146749,15.027905177,35,local_max_drop,mp-1412672,MnZnO2,,,,,,,,,,16,209.20809816343976,13.075506135214985,85.05688693679889,0.4065659392895482,40.65659392895482
d-block,Mn-Zn-O,Mn,Zn,O,Mn2Zn3O7_1378139_POSCAR,-0.0687611667978568,12.699557406,-0.18344071537919,-0.1146795485813332,11.288495472,23.047344922,35,local_max_drop,mp-1378139,Mn2Zn3O7,,,,,,,,,,24,242.00333742606543,10.083472392752727,107.49486214065243,0.4441875194117653,44.41875194117653
d-block,Mn-Zn-O,Mn,Zn,O,MnZnO2_1371409_POSCAR,-0.0676478691021142,3.754700313,-0.1437578797152,-0.0761100106130857,3.454324288,7.3592126135,35,local_max_drop,mp-1371409,MnZnO2,,,,,,,,,,16,208.5952311531744,13.0372019470734,85.05688693679889,0.40776045773712066,40.77604577371206
d-block,Mn-Zn-O,Mn,Zn,O,MnZnO2_1046085_POSCAR,-0.0635632000416895,3.8996558042,-0.13732865982332,-0.0737654597816304,3.5876833399,7.6433253763,35,local_max_drop,mp-1046085,MnZnO2,,,,,,,,,,16,216.80568858561404,13.550355536600877,85.05688693679889,0.39231852029201214,39.231852029201214
d-block,Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1388705_POSCAR,-0.0599287726618236,6.8432827892,-0.11927392527942,-0.0593451526175963,6.3168764208,12.8969560258,35,local_max_drop,mp-1388705,Mn2ZnO4,,,,,,,,,,14,158.80219868351736,11.343014191679812,69.84447430523696,0.4398205748047137,43.98205748047137
d-block,Mn-Zr-O,Mn,Zr,O,Zr4MnO9_763464_POSCAR,-0.1760414275559718,9.0916127942,-0.40895068404808,-0.2329092564921081,8.7781089048,15.3616905834,35,local_max_drop,mp-763464,Zr4MnO9,,,,,,,,,,56,689.7394353036311,12.316775630421985,447.54011373813535,0.6488538871800524,64.88538871800525
d-block,Mo-Hf-O,Mo,Hf,O,Hf9Mo4O3_1212453_POSCAR,-0.4300564492163088,12.5209216655,-0.65408759002173,-0.2240311408054212,9.9303861485,21.1560400555,35,local_max_drop,mp-1212453,Hf9Mo4O3,,,,,,,,,,32,545.366895466164,17.042715483317625,533.7014589882307,0.9786099292514592,97.86099292514592
d-block,Mo-Hf-S,Mo,Hf,S,Hf9Mo4S_1194092_POSCAR,-0.4326762686599343,12.591117775,-0.64815391543512,-0.2154776467751856,9.986058925,21.274647275,35,local_max_drop,mp-1194092,Hf9Mo4S,,,,,,,,,,28,557.0252663980094,19.893759514214622,536.1739929375705,0.962566736702496,96.2566736702496
d-block,Mo-Hf-S,Mo,Hf,S,Hf8Mo5S_1224623_POSCAR,-0.4154520314460397,12.211084404,-0.6498060677186,-0.2343540362725602,9.684653148,20.632521924,35,local_max_drop,mp-1224623,Hf8Mo5S,,,,,,,,,,28,546.3286646774594,19.51173802419498,521.8725332670042,0.9552354965213228,95.52354965213227
d-block,Nb-Ag-O,Nb,Ag,O,Nb14AgO36_1210596_POSCAR,-0.0614078124474974,5.6355685669,-0.17366959094643,-0.1122617784989325,5.4477162813,9.2047619925,35,local_max_drop,mp-1210596,Nb14AgO36,,,,,,,,,,51,745.1200321214818,14.610196708264349,314.7946922666744,0.42247514319323975,42.247514319323976
d-block,Nb-Ag-O,Nb,Ag,O,Nb13AgO33_1210284_POSCAR,-0.0600014036844241,5.7712823999,-0.16521497294258,-0.1052135692581558,5.5789063199,9.4264279199,35,local_max_drop,mp-1210284,Nb13AgO33,,,,,,,,,,47,680.2630371101633,14.473681640641772,292.70539195946736,0.43028266419253647,43.02826641925365
d-block,Nb-Cd-O,Nb,Cd,O,Nb6CdO16_773090_POSCAR,-0.1274741536498837,11.8650195,-0.384451979196,-0.2569778255461162,11.0740182,19.37953185,35,local_max_drop,mp-773090,Nb6CdO16,,,,,,,,,,92,1245.3255142364194,13.536146893874124,570.5397660666459,0.45814508700279594,45.814508700279596
d-block,Nb-Cd-S,Nb,Cd,S,Nb6CdS8_1220444_POSCAR,-0.0722700995035126,14.0816233945,-0.16051934066506,-0.0882492411615473,12.1393305125,23.7930878045,35,local_max_drop,mp-1220444,Nb6CdS8,,,,,,,,,,15,276.09604976438754,18.406403317625838,162.15916074374334,0.5873287969245679,58.732879692456784
d-block,Nb-Ir-S,Nb,Ir,S,Nb17Ir3S40_674499_POSCAR,-0.1682599068354935,21.3287217134,-0.427339696842,-0.2590797900065064,18.3868290632,36.038184964,35,local_max_drop,mp-674499,Nb17Ir3S40,,,,,,,,,,60,1241.6485226461682,20.694142044102804,543.28906779063,0.43755463634168135,43.75546363416814
d-block,Nb-Ir-S,Nb,Ir,S,Nb15IrS32_675380_POSCAR,-0.1486717275720765,12.5152832273,-0.35586115477334,-0.2071894272012635,10.7890372649,21.1465130392,35,local_max_drop,mp-675380,Nb15IrS32,,,,,,,,,,48,987.7431138349732,20.57798153822861,444.0594343286777,0.44956975969651636,44.95697596965164
d-block,Nb-Ir-S,Nb,Ir,S,Nb15IrS32_1173016_POSCAR,-0.1466676947372839,12.4782242647,-0.35120782993394,-0.2045401351966561,10.7570898833,21.0838961713,35,local_max_drop,mp-1173016,Nb15IrS32,,,,,,,,,,48,1008.4717473529416,21.00982806985295,444.0594343286777,0.44032907763083545,44.03290776308354
d-block,Nb-Ir-S,Nb,Ir,S,Nb9IrS20_1173506_POSCAR,-0.0880957604013328,9.7751312408,-0.21315471319208,-0.1250589527907471,8.4268372765,16.516601062,35,local_max_drop,mp-1173506,Nb9IrS20,,,,,,,,,,30,644.3213289185404,21.477377630618015,275.0117410725199,0.4268238978431968,42.68238978431968
d-block,Nb-Pt-O,Nb,Pt,O,Nb5Pt3O_17525_POSCAR,-0.1823870029823268,12.09073821,-0.34840545306623,-0.1660184500839031,9.672590568,19.748205743,35,local_max_drop,mp-17525,Nb5Pt3O,,,,,,,,,,18,285.74530943729764,15.874739413183201,250.39401578827042,0.876283905696851,87.6283905696851
d-block,Nb-Re-O,Nb,Re,O,Nb4ReO4_795582_POSCAR,-0.1528978350759064,7.3177342969,-0.26788851609206,-0.1149906810161534,6.3083916352,12.364447605,35,local_max_drop,mp-795582,Nb4ReO4,,,,,,,,,,18,235.54473611462603,13.08581867303478,186.28983444693145,0.7908893975719115,79.08893975719114
d-block,Ni-Cu-O,Ni,Cu,O,Cu2Ni11O13_757285_POSCAR,-0.2105306587143033,3.725376225,-0.36673885515389,-0.1562081964395866,3.427346127,7.301737401,35,local_max_drop,mp-757285,Cu2Ni11O13,,,,,,,,,,26,242.29920332633407,9.319200127935925,122.77447972225997,0.5067060808982707,50.67060808982708
d-block,Ni-Cu-O,Ni,Cu,O,CuNi9O10_757221_POSCAR,-0.1701246860561258,7.2661208938,-0.29010031000066,-0.1199756239445341,6.6848312223,14.2415969519,35,local_max_drop,mp-757221,CuNi9O10,,,,,,,,,,20,187.04009182263104,9.352004591131552,93.55471913557069,0.500185378567329,50.018537856732905
d-block,Ni-Cu-O,Ni,Cu,O,CuNi4O5_772088_POSCAR,-0.1534497107698681,15.3307166935,-0.27363653401615,-0.1201868232462819,14.104259358,30.0482047193,35,local_max_drop,mp-772088,CuNi4O5,,,,,,,,,,20,187.2522456000889,9.362612280004445,95.2023546298822,0.5084176925344013,50.84176925344013
d-block,Ni-Cu-O,Ni,Cu,O,CuNi3O4_761415_POSCAR,-0.1078505820326873,6.4182671871,-0.20430926963283,-0.0964586876001426,5.9048058122,12.5798036868,35,local_max_drop,mp-761415,CuNi3O4,,,,,,,,,,16,152.52431626734563,9.532769766709102,76.82093790163034,0.5036635454702062,50.36635454702062
d-block,Ni-Cu-O,Ni,Cu,O,CuNi4O5_1225756_POSCAR,-0.0754770497571465,3.7056012675,-0.13607581384082,-0.0605987640836734,3.4091531661,7.2629784844,35,local_max_drop,mp-1225756,CuNi4O5,,,,,,,,,,10,94.99237559041724,9.499237559041724,47.601177314941054,0.5011052415425963,50.11052415425963
d-block,Ni-Cu-O,Ni,Cu,O,CuNi3O4_1225790_POSCAR,-0.058282007345987,3.6915515101,-0.10642259791396,-0.0481405905679729,3.3962273893,7.2354409597,35,local_max_drop,mp-1225790,CuNi3O4,,,,,,,,,,8,75.61057677792321,9.451322097240402,38.410468950815144,0.5080039141035919,50.80039141035919
d-block,Ni-Hf-O,Ni,Hf,O,HfNiO3_1178219_POSCAR,-0.043046515890706,6.9398589,-0.15620853671407,-0.113162020823364,6.4060236,7.4736942,35,local_max_drop,mp-1178219,HfNiO3,,,,,,,,,,20,216.25322779441063,10.812661389720532,136.19410690133404,0.629789937890833,62.978993789083304
d-block,Ni-Nb-O,Ni,Nb,O,Nb6Ni6O_541419_POSCAR,-0.6736869076334131,9.9013571389,-0.96996573178745,-0.2962788241540369,7.8528004895,16.7298793037,35,local_max_drop,mp-541419,Nb6Ni6O,,,,,,,,,,26,346.63569098780533,13.332141961069436,319.9641243350938,0.9230559133229883,92.30559133229883
d-block,Ni-Nb-O,Ni,Nb,O,Nb2Ni4O9_651075_POSCAR,-0.2785207672984398,18.1778083103,-1.0775017388834,-0.7989809715849603,17.4203996308,21.9648517083,35,local_max_drop,mp-651075,Nb2Ni4O9,,,,,,,,,,120,1312.6676315801114,10.938896929834263,637.8973891376239,0.48595499255951097,48.5954992559511
d-block,Ni-Nb-O,Ni,Nb,O,Nb2Ni4O9_646749_POSCAR,-0.14002392482738,6.40316625,-0.53524764735495,-0.39522372252757,5.89091295,7.42767285,35,local_max_drop,mp-646749,Nb2Ni4O9,,,,,,,,,,60,654.1531756640027,10.902552927733378,318.9486945688099,0.4875749387672984,48.75749387672984
d-block,Ni-Nb-S,Ni,Nb,S,Nb2NiS4_1210488_POSCAR,-0.1340037573400173,4.87141275,-0.31129666569396,-0.1772929083539426,4.19949375,8.23100775,35,local_max_drop,mp-1210488,Nb2NiS4,,,,,,,,,,28,448.9853389465344,16.035190676661944,257.3427160831863,0.5731650763630635,57.31650763630635
d-block,Ni-Nb-S,Ni,Nb,S,Nb2NiS4_1194246_POSCAR,-0.1111904436692713,4.8906905,-0.24588487265102,-0.1346944289817487,4.2161125,8.2635805,35,local_max_drop,mp-1194246,Nb2NiS4,,,,,,,,,,28,549.7206193654295,19.632879263051052,257.3427160831863,0.468133642831608,46.8133642831608
d-block,Ni-Nb-S,Ni,Nb,S,Nb4NiS8_1192540_POSCAR,-0.102849904635869,9.7335554905,-0.24157512181174,-0.138725217175871,8.3909961125,16.4463523805,35,local_max_drop,mp-1192540,Nb4NiS8,,,,,,,,,,26,468.20996529548995,18.008075588288076,241.369820212365,0.5155161959443455,51.55161959443455
d-block,Ni-Nb-S,Ni,Nb,S,Nb3NiS6_1173526_POSCAR,-0.0832675450008933,8.4383122795,-0.19313552992692,-0.1098679849260266,7.2744071375,14.2578379895,35,local_max_drop,mp-1173526,Nb3NiS6,,,,,,,,,,20,351.23046346243416,17.561523173121707,185.0205891269791,0.5267783076190029,52.67783076190029
d-block,Ni-Rh-O,Ni,Rh,O,Ni_RhO2_2_636519_POSCAR,-0.0650446448597352,7.7582325739,-0.14713343414598,-0.0820887892862447,6.8630518923,14.6212844661,35,local_max_drop,mp-636519,Ni(RhO2)2,,,,,,,,,,14,159.29856803318575,11.378469145227553,73.58183021207311,0.46191143536672746,46.19114353667275
d-block,Ni-Rh-O,Ni,Rh,O,Ni_RhO2_2_19307_POSCAR,-0.0616522952404295,6.8862304982,-0.14408050026049,-0.0824282050200604,6.0916654407,12.9778959389,35,local_max_drop,mp-19307,Ni(RhO2)2,,,,,,,,,,14,159.7077051026974,11.407693221621242,73.58183021207311,0.46072811681037895,46.0728116810379
d-block,Ni-Ta-S,Ni,Ta,S,Ta9_NiS3_2_3824_POSCAR,-0.1189190426495346,14.71722218,-0.21815093757028,-0.0992318949207453,12.6872605,24.86703058,35,local_max_drop,mp-3824,Ta9(NiS3)2,,,,,,,,,,17,302.11609405554145,17.771534944443616,230.28292192075608,0.7622332158127946,76.22332158127946
d-block,Ni-Ta-S,Ni,Ta,S,Ta2Ni3S8_562537_POSCAR,-0.0645151223647807,4.8260486735,-0.16698261899272,-0.1024674966279392,4.326802259,8.1543581035,35,local_max_drop,mp-562537,Ta2Ni3S8,,,,,,,,,,26,487.21374529543044,18.7389902036704,207.82156488997938,0.4265511121078146,42.65511121078146
d-block,Ni-Y-O,Ni,Y,O,Y2_NiO3_3_1349550_POSCAR,-0.2354999762185596,7.2430694,-0.4167795527198,-0.1812795765012403,6.46702625,12.67537145,35,local_max_drop,mp-1349550,Y2(NiO3)3,,,,,,,,,,56,618.7831586204566,11.049699261079581,369.0380467757157,0.596393165577528,59.6393165577528
d-block,Ni-Y-O,Ni,Y,O,YNiO3_1346989_POSCAR,-0.1315441062777562,8.9623174265,-0.23332794110812,-0.1017838348303638,7.417090284,15.1432259965,35,local_max_drop,mp-1346989,YNiO3,,,,,,,,,,30,375.84041805121956,12.528013935040653,241.98084741711756,0.6438393418989343,64.38393418989344
d-block,Ni-Y-O,Ni,Y,O,Y_NiO2_3_1045129_POSCAR,-0.1275220308014371,20.553769121,-0.29072146599144,-0.1631994351900028,18.1821803763,38.7359494973,35,local_max_drop,mp-1045129,Y(NiO2)3,,,,,,,,,,40,484.9631603652468,12.124079009131169,239.66327357261326,0.49418861711498346,49.418861711498344
d-block,Ni-Y-O,Ni,Y,O,YNiO3_19242_POSCAR,-0.1243395970676041,7.487377325,-0.20219337714858,-0.0778537800809758,6.454635625,12.651085825,35,local_max_drop,mp-19242,YNiO3,,,,,,,,,,20,210.04992412781706,10.502496206390854,161.32056494474506,0.7680105842198743,76.80105842198743
d-block,Ni-Y-O,Ni,Y,O,Y2Ni2O7_1346622_POSCAR,-0.0940104863638291,8.7688624353,-0.16904519172821,-0.0750347053643808,7.5593641684,14.81635377,35,local_max_drop,mp-1346622,Y2Ni2O7,,,,,,,,,,22,240.77914686143166,10.944506675519621,163.72908580217558,0.6799969512991157,67.99969512991157
d-block,Ni-Y-O,Ni,Y,O,Y_NiO2_2_1396217_POSCAR,-0.0835498274442032,7.0140129889,-0.14630451974048,-0.0627546922962767,6.2625115972,12.2745227305,35,local_max_drop,mp-1396217,Y(NiO2)2,,,,,,,,,,14,151.27233139585775,10.805166528275553,99.04169920062448,0.6547244845552537,65.47244845552537
d-block,Ni-Zn-O,Ni,Zn,O,Zn2Ni11O13_1101164_POSCAR,-0.2214194399903743,3.7504236625,-0.37931950275264,-0.1579000627622656,3.4503897695,7.3508303785,35,local_max_drop,mp-1101164,Zn2Ni11O13,,,,,,,,,,26,248.07718132920246,9.541430051123172,118.7187254943776,0.4785556045835425,47.855560458354255
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1656374_POSCAR,-0.2168263821370402,6.6787180799,-0.48703228395638,-0.2702059018193397,6.1649705353,12.5868148429,35,local_max_drop,mp-1656374,Zn(NiO2)2,,,,,,,,,,56,581.0506643847937,10.37590472115703,227.16915121170626,0.39096272517342184,39.096272517342186
d-block,Ni-Zn-O,Ni,Zn,O,ZnNi9O10_753807_POSCAR,-0.1754187759369911,6.4365936741,-0.29670959616816,-0.1212908202311689,5.9216661802,12.6157236013,35,local_max_drop,mp-753807,ZnNi9O10,,,,,,,,,,20,190.78341208413332,9.539170604206666,91.5268420216295,0.47974213807051114,47.974213807051115
d-block,Ni-Zn-O,Ni,Zn,O,ZnNi9O10_753454_POSCAR,-0.1753358647757596,6.2729539389,-0.2966671615182,-0.1213312967424403,5.7711176238,12.2949897202,35,local_max_drop,mp-753454,ZnNi9O10,,,,,,,,,,20,190.82250673082282,9.54112533654114,91.5268420216295,0.4796438511875262,47.964385118752624
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1333466_POSCAR,-0.1687292574594497,6.6604078341,-0.36925616022667,-0.2005269027672202,6.1480687699,12.5523070719,35,local_max_drop,mp-1333466,Zn(NiO2)2,,,,,,,,,,42,431.6145740191376,10.276537476646133,170.37686340877974,0.3947430732522607,39.47430732522607
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1041154_POSCAR,-0.1671679485545858,7.660616704,-0.36225500427362,-0.1950870557190341,7.071338496,14.437316096,35,local_max_drop,mp-1041154,Zn(NiO2)2,,,,,,,,,,42,436.35543361700155,10.389415086119085,170.37686340877974,0.3904543183901845,39.04543183901845
d-block,Ni-Zn-O,Ni,Zn,O,ZnNi4O5_765902_POSCAR,-0.1662225385927476,8.2184725793,-0.28766048642328,-0.1214379478305324,7.560994773,16.1082062555,35,local_max_drop,mp-765902,ZnNi4O5,,,,,,,,,,20,191.63468286721815,9.581734143360908,91.14660040199982,0.4756268491604645,47.56268491604645
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1040979_POSCAR,-0.1649327717425913,7.6256250305,-0.3617709491933,-0.1968381774507086,7.0390384897,14.3713702497,35,local_max_drop,mp-1040979,Zn(NiO2)2,,,,,,,,,,42,432.6244819183202,10.300582902817148,170.37686340877974,0.39382159477730855,39.38215947773085
d-block,Ni-Zn-O,Ni,Zn,O,Zn2Ni9O13_1045893_POSCAR,-0.1648146999773946,6.2983404847,-0.29841918532431,-0.1336044853469153,5.794473246,12.3447473501,35,local_max_drop,mp-1045893,Zn2Ni9O13,,,,,,,,,,24,230.42567156964935,9.60106964873539,102.74582962355629,0.4458957585917242,44.58957585917242
d-block,Ni-Zn-O,Ni,Zn,O,Zn3Ni7O10_754030_POSCAR,-0.1563402436240424,3.7623225,-0.27827653048482,-0.1219362868607775,3.4613367,7.3741521,35,local_max_drop,mp-754030,Zn3Ni7O10,,,,,,,,,,20,192.23990955316756,9.611995477658379,90.76635878237012,0.47215148505501653,47.21514850550165
d-block,Ni-Zn-O,Ni,Zn,O,Zn_Ni2O3_2_1043670_POSCAR,-0.1457588308588418,6.3630844,-0.26747954740349,-0.1217207165446481,5.854037648,12.471645424,35,local_max_drop,mp-1043670,Zn(Ni2O3)2,,,,,,,,,,22,211.73853281640422,9.62447876438201,93.55512125943036,0.4418426821751467,44.18426821751467
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1376390_POSCAR,-0.1352308571568876,3.7514269,-0.28385660980888,-0.1486257526519923,3.31856995,7.06999685,35,local_max_drop,mp-1376390,Zn(NiO2)2,,,,,,,,,,28,259.78363361542847,9.277986914836731,113.58457560585337,0.43722760369884833,43.72276036988483
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1340027_POSCAR,-0.1246821513629712,6.4975027,-0.2430522184378,-0.1183700670748287,5.9976948,12.24529355,35,local_max_drop,mp-1340027,Zn(NiO2)2,,,,,,,,,,28,287.6718056694245,10.273993059622303,113.58457560585337,0.3948408337811808,39.48408337811808
d-block,Ni-Zn-O,Ni,Zn,O,ZnNiO2_1215685_POSCAR,-0.1102988083084298,3.7786107,-0.20847458688712,-0.0981757785786901,3.476321844,7.406076972,35,local_max_drop,mp-1215685,ZnNiO2,,,,,,,,,,16,156.17974450764652,9.761234031727907,72.00470043448858,0.4610373813933551,46.10373813933551
d-block,Ni-Zn-O,Ni,Zn,O,ZnNi3O7_1044386_POSCAR,-0.1078779749295096,6.8614611,-0.23907920683497,-0.1312012319054603,6.3336564,12.93121515,35,local_max_drop,mp-1044386,ZnNi3O7,,,,,,,,,,44,547.2201604081672,12.436821827458346,159.98149249207887,0.29235306749800655,29.235306749800653
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_4_1041362_POSCAR,-0.0910699319165307,7.7019587623,-0.17357622500731,-0.0825062930907792,6.2756701026,13.9776288649,35,local_max_drop,mp-1041362,Zn(NiO2)4,,,,,,,,,,26,283.1813533254327,10.891590512516643,98.37216297429146,0.34738220514555535,34.738220514555536
d-block,Ni-Zn-O,Ni,Zn,O,ZnNi4O5_1215716_POSCAR,-0.0830454923702047,5.7342750451,-0.14377181572287,-0.0607263233526653,5.2755330415,11.2391790883,35,local_max_drop,mp-1215716,ZnNi4O5,,,,,,,,,,10,95.77691931162525,9.577691931162525,45.57330020099987,0.47582758485601295,47.582758485601296
