block,chemsys,ligand,source,delta_E,dip_x,dip_y,baseline_y,left_anchor,right_anchor,n_points,dip_method,metal
d-block,Ti-O,O,TiO2_1044853_POSCAR,-0.1118524264867592,9.04229751,-0.18171755456389,-0.0698651280771307,8.439477676,14.769085933,35,local_max_drop,Ti
d-block,Ni-O,O,Ni9O13_1045896_POSCAR,-0.1116554361334349,3.657991065,-0.20990468982703,-0.098249253693595,3.3653517798,7.1696624875,35,local_max_drop,Ni
d-block,Mn-O,O,Mn3O4_1279995_POSCAR,-0.1116471123160836,3.990231603,-0.29745268888164,-0.1858055765655563,3.8367611568,7.5200518673,35,local_max_drop,Mn
d-block,Fe-O,O,Fe21O32_530048_POSCAR,-0.1114067908677883,11.1936876236,-0.31227567743747,-0.2008688865696816,10.3645255774,20.3144701318,35,local_max_drop,Fe
d-block,Fe-O,O,FeO_849689_POSCAR,-0.110927443985698,6.634828225,-0.24142221778859,-0.1304947738028919,6.104041967,13.004263321,35,local_max_drop,Fe
d-block,Mn-O,O,Mn3O4_20141_POSCAR,-0.1104867004065065,3.990805,-0.29584085296341,-0.1853541525569035,3.8373125,7.5211325,35,local_max_drop,Mn
d-block,Fe-O,O,Fe11O12_705417_POSCAR,-0.1102140523774696,6.988906237,-0.23148748074352,-0.1212734283660503,6.4297937381,13.6982562246,35,local_max_drop,Fe
d-block,Zr-O,O,ZrO2_775980_POSCAR,-0.1100962648777642,7.317207075,-0.2090175970283,-0.0989213321505357,6.82939327,11.9514382225,35,local_max_drop,Zr
d-block,Fe-O,O,Fe2O3_715572_POSCAR,-0.1096605647118176,9.9145737979,-0.28564130686365,-0.1759807421518324,9.151914275,18.6851583115,35,local_max_drop,Fe
d-block,Fe-O,O,FeO_1178247_POSCAR,-0.1088419554872085,6.64894305,-0.24024589929813,-0.1314039438109214,6.117027606,13.031928378,35,local_max_drop,Fe
d-block,Co-O,O,CoO2_1245011_POSCAR,-0.1087238499535532,13.4968241509,-0.34506697884322,-0.2363431288896668,12.4586069085,25.4363224383,35,local_max_drop,Co
d-block,Fe-O,O,Fe2O3_776606_POSCAR,-0.1086837692005313,6.685347297,-0.28238540933562,-0.1737016401350887,6.1710898126,12.5993083675,35,local_max_drop,Fe
d-block,Zn-S,S,ZnS_1245316_POSCAR,-0.108444437301424,17.3769823769,-0.51251407599796,-0.4040696386965359,16.7086369009,32.7489283257,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_554986_POSCAR,-0.1081999816029838,5.009165707,-0.38317020834357,-0.2749702267405862,4.8165054875,9.4403507555,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_1245197_POSCAR,-0.1076325182298814,18.002581309,-0.50805414353362,-0.4004216253037385,17.3101743356,33.9279416978,35,local_max_drop,Zn
d-block,Fe-S,S,Fe11S12_1225858_POSCAR,-0.1074609909203812,9.0331575861,-0.34791929944886,-0.2404583085284788,8.3879320442,15.8080257756,35,local_max_drop,Fe
d-block,Mn-O,O,Mn2O3_1349371_POSCAR,-0.106812399227982,15.221878408,-0.36808414844575,-0.2612717492177679,13.6472013313,25.7197255859,35,local_max_drop,Mn
d-block,Zn-S,S,ZnS_555666_POSCAR,-0.1064459717325883,5.1395882535,-0.36177014305682,-0.2553241713242317,4.7588780125,9.3274009045,35,local_max_drop,Zn
d-block,Fe-O,O,Fe2O3_1356129_POSCAR,-0.1061838354127778,8.7467892675,-0.2730519476331,-0.1668681122203221,8.0739593239,16.4843336196,35,local_max_drop,Fe
d-block,V-O,O,V6O11_849537_POSCAR,-0.1061428713057189,8.506650098,-0.19068311752812,-0.084540246222401,7.919984574,14.373305338,35,local_max_drop,V
d-block,Fe-S,S,Fe2S_851357_POSCAR,-0.1057826997847229,7.1123326346,-0.25086715441454,-0.145084454629817,6.604308875,12.4465821106,35,local_max_drop,Fe
d-block,V-O,O,VO2_715035_POSCAR,-0.1045260602616009,11.6228745,-0.20981930667179,-0.105293246410189,10.46058705,18.98402835,35,local_max_drop,V
d-block,Ti-S,S,Ti13S24_684731_POSCAR,-0.1043606923885679,11.6449851061,-0.22556722829102,-0.121206535902452,11.2290927809,20.3787239357,35,local_max_drop,Ti
d-block,Fe-O,O,Fe2O3_565814_POSCAR,-0.10347451975377,9.7531680156,-0.27540548901691,-0.1719309692631399,9.3630412949,19.1162093105,35,local_max_drop,Fe
d-block,V-O,O,VO2_715517_POSCAR,-0.1032196237572552,11.5935306704,-0.20836712743812,-0.1051475036808648,10.4341776033,18.9361000949,35,local_max_drop,V
d-block,Mn-O,O,Mn9O13_1045833_POSCAR,-0.1028822957513108,6.9047012863,-0.1906802059626,-0.0877979102112891,6.3735704181,13.0127062703,35,local_max_drop,Mn
d-block,Ni-O,O,NiO2_1042045_POSCAR,-0.1023640054183453,7.3753070738,-0.25544851210748,-0.1530845066891346,6.8079757604,13.8996171775,35,local_max_drop,Ni
d-block,Fe-O,O,Fe2O3_1178392_POSCAR,-0.1012955899620504,6.45604375,-0.28142436305179,-0.1801287730897396,6.197802,12.65384575,35,local_max_drop,Fe
d-block,Fe-O,O,Fe10O11_759504_POSCAR,-0.1007935035651943,6.6201369773,-0.21056935952724,-0.1097758559620457,6.0905260191,12.9754684754,35,local_max_drop,Fe
d-block,V-O,O,V2O5_1245156_POSCAR,-0.1007513699274578,18.2185341046,-0.21227396183484,-0.1115225919073821,17.0431448076,28.7970377783,35,local_max_drop,V
d-block,Ti-O,O,TiO_1203_POSCAR,-0.1006119435375718,5.9939589758,-0.14152494575843,-0.0409130022208581,5.5805824947,10.1277237866,35,local_max_drop,Ti
d-block,Ti-O,O,Ti4O3_1217135_POSCAR,-0.1004437048518849,5.4270967376,-0.13656582130751,-0.036122116455625,5.0394469706,9.4974192908,35,local_max_drop,Ti
d-block,V-O,O,V2O5_1245219_POSCAR,-0.1001677318362183,18.3046704418,-0.21708053020887,-0.1169127983726517,17.1237239617,28.9331887628,35,local_max_drop,V
d-block,Ni-O,O,Ni2O3_1043875_POSCAR,-0.0998739936890189,3.7735854,-0.18265851019086,-0.082784516501841,3.4833096,7.1117571,35,local_max_drop,Ni
d-block,Ni-S,S,Ni3S_976881_POSCAR,-0.099674615917652,6.611705438,-0.17084851342682,-0.0711738975091679,6.103112712,12.460521787,35,local_max_drop,Ni
d-block,Y-S,S,Y2S3_1188645_POSCAR,-0.0994782563188775,5.41709203,-0.18789930207713,-0.0884210457582524,4.64322174,9.4799110525,35,local_max_drop,Y
d-block,V-O,O,V2O5_831269_POSCAR,-0.099280163858357,7.6112347,-0.20215842646315,-0.1028782626047929,7.1201873,12.0306613,35,local_max_drop,V
d-block,Fe-S,S,Fe7S8_21688_POSCAR,-0.0988730726934764,9.302750002,-0.3230669674128,-0.2241938947193235,8.638267859,16.2798125035,35,local_max_drop,Fe
d-block,Co-O,O,Co15O28_766681_POSCAR,-0.0986816752283034,9.8993691099,-0.21732010699529,-0.1186384317669865,9.1660825092,17.965521718,35,local_max_drop,Co
d-block,V-O,O,V5O9_714932_POSCAR,-0.0981942022145615,7.8642600248,-0.17701267124046,-0.0788184690258984,7.3218972645,13.2878876281,35,local_max_drop,V
d-block,V-O,O,V9O13_1045898_POSCAR,-0.0980625379806874,7.7030988165,-0.16752217375541,-0.0694596357747225,6.9062265251,13.0155807589,35,local_max_drop,V
d-block,V-O,O,V2O3_776688_POSCAR,-0.0974603439041765,5.288127138,-0.16097383673004,-0.0635134928258634,4.910403771,9.2542224915,35,local_max_drop,V
d-block,Mn-O,O,MnO2_1354468_POSCAR,-0.0970388227030001,7.0719786756,-0.18814565329797,-0.0911068305949698,6.3142666747,12.3759626823,35,local_max_drop,Mn
d-block,Nb-O,O,Nb2O5_766361_POSCAR,-0.096989929722968,17.262906551,-0.25139179996831,-0.154401870245342,16.6874763326,28.1960807,35,local_max_drop,Nb
d-block,Mn-O,O,MnO2_1350912_POSCAR,-0.0965617061122175,7.9100691825,-0.23279890278154,-0.1362371966693224,7.0625617701,13.8426210694,35,local_max_drop,Mn
d-block,V-O,O,V5O9_542334_POSCAR,-0.0964770528402765,7.695339689,-0.17738306202815,-0.0809060091878734,7.429983148,13.002470509,35,local_max_drop,V
d-block,Cr-O,O,CrO_754983_POSCAR,-0.0962257404641377,7.196225,-0.21050040890763,-0.1142746684434922,6.908376,14.104601,35,local_max_drop,Cr
d-block,Cr-O,O,Cr3O_714896_POSCAR,-0.0961254440733636,6.006081655,-0.16874525404604,-0.0726198099726763,5.5255951226,11.7719200438,35,local_max_drop,Cr
d-block,Co-O,O,Co5O7_1046082_POSCAR,-0.0961217795588812,6.680741665,-0.18355617776243,-0.0874343982035487,5.652935255,12.5906285225,35,local_max_drop,Co
d-block,Co-O,O,CoO2_1244867_POSCAR,-0.0959124657646864,14.6982387677,-0.32244037436292,-0.2265279085982336,13.0651011268,26.6745814673,35,local_max_drop,Co
d-block,Fe-S,S,Fe2S_684641_POSCAR,-0.0958063276341448,6.4863140503,-0.2311386614558,-0.1353323338216552,5.7913518306,11.351049588,35,local_max_drop,Fe
d-block,Mo-O,O,Mo4O5_543061_POSCAR,-0.095623290981335,8.4220595164,-0.26802953127154,-0.1724062402902049,7.8204838367,14.7386041537,35,local_max_drop,Mo
d-block,V-O,O,V2O5_1244925_POSCAR,-0.0956055242256668,20.0822227081,-0.19968374908797,-0.1040782248623031,18.7865954366,31.7428681515,35,local_max_drop,V
d-block,Sc-O,O,Sc2O3_558748_POSCAR,-0.0955642098776537,4.642051982,-0.1431275893153,-0.0475633794376462,4.321910466,7.843467142,35,local_max_drop,Sc
d-block,Ni-S,S,Ni9S10_767469_POSCAR,-0.0953017572571681,7.4901808628,-0.21226887952399,-0.1169671222668218,6.9353526507,13.5932911954,35,local_max_drop,Ni
d-block,Nb-O,O,NbO2_649729_POSCAR,-0.0948187142242821,17.3951693115,-0.2130756080169,-0.1182568937926178,16.2354913574,28.4121098754,35,local_max_drop,Nb
d-block,Cr-O,O,Cr5O7_1046050_POSCAR,-0.0945913999575094,7.158226905,-0.22124522427484,-0.1266538243173305,6.36286836,12.990856235,35,local_max_drop,Cr
d-block,Fe-O,O,Fe2O3_705547_POSCAR,-0.094283954841732,7.7872136364,-0.24963501462429,-0.1553510597825579,7.1881972029,14.6759026225,35,local_max_drop,Fe
d-block,Zr-O,O,ZrO2_1190186_POSCAR,-0.0941501747370841,7.392288384,-0.17891968760586,-0.0847695128687758,7.137381888,12.490418304,35,local_max_drop,Zr
d-block,V-O,O,V2O5_1245101_POSCAR,-0.093934529418091,18.8350057606,-0.20657776654448,-0.1126432371263889,17.6198440986,29.7714607184,35,local_max_drop,V
d-block,Ti-O,O,TiO2_756587_POSCAR,-0.0938903536105106,8.623247382,-0.14812784456,-0.0542374909494893,8.028540666,14.570314542,35,local_max_drop,Ti
d-block,Ni-O,O,NiO2_1354141_POSCAR,-0.0938568647581375,6.5920578098,-0.1988773516625,-0.1050204869043625,6.1037572313,11.9633641733,35,local_max_drop,Ni
d-block,Ta-O,O,Ta10O9_685006_POSCAR,-0.0935290488347484,23.388281563,-0.19353274065326,-0.1000036918185115,20.1623116922,39.5181309168,35,local_max_drop,Ta
d-block,Fe-O,O,Fe13O19_1195927_POSCAR,-0.0934307525480735,12.8205567026,-0.25110866394209,-0.1576779113940164,11.3412616985,24.1618184011,35,local_max_drop,Fe
d-block,V-O,O,V2O3_1043388_POSCAR,-0.0932238118524108,7.358150674,-0.15607584717074,-0.0628520353183291,6.832568483,12.8767636795,35,local_max_drop,V
d-block,Zn-S,S,ZnS_554004_POSCAR,-0.0931919601542202,5.142769758,-0.3165184580632,-0.2233264979089797,4.76182385,9.333174746,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_554961_POSCAR,-0.0931260481169789,5.143001013,-0.31636491732157,-0.223238869204591,4.762037975,9.333594431,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_554503_POSCAR,-0.0931256993136531,5.1444914535,-0.31623675263444,-0.2231110533207868,4.7634180125,9.3362993045,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_555151_POSCAR,-0.0931254595304119,5.1432301755,-0.31633737048576,-0.2232119109553481,4.7622501625,9.3340103185,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_554681_POSCAR,-0.093124835045487,5.14185435,-0.3164652270143,-0.223340391968813,4.76097625,9.33151345,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_555079_POSCAR,-0.0931043025467894,5.144025474,-0.31626331349592,-0.2231590109491306,4.76298655,9.335453638,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_554820_POSCAR,-0.0931029801924768,5.141862828,-0.31645238697913,-0.2233494067866531,4.7609841,9.331528836,35,local_max_drop,Zn
d-block,Ni-O,O,Ni5O4_1220234_POSCAR,-0.093074539723584,6.2836879623,-0.1506281698485,-0.0575536301249159,5.7809929253,12.3160284061,35,local_max_drop,Ni
d-block,Fe-O,O,Fe2O3_542896_POSCAR,-0.0930304692960495,6.7799381,-0.25799425193745,-0.1649637826414005,6.2584044,12.77757565,35,local_max_drop,Fe
d-block,V-O,O,V2O5_1245153_POSCAR,-0.0927343774825117,19.014956041,-0.19659757264817,-0.1038631951656582,17.7881846835,30.0558982583,35,local_max_drop,V
d-block,V-O,O,V2O5_1245061_POSCAR,-0.0918641517561832,17.9905830607,-0.20276387064683,-0.1108997188906467,16.2495588935,28.4367280637,35,local_max_drop,V
d-block,Mn-O,O,Mn2O3_1043363_POSCAR,-0.0916828115769772,6.943213927,-0.16858216309324,-0.0768993515162627,6.409120548,13.0852877855,35,local_max_drop,Mn
d-block,V-O,O,V2O5_1245096_POSCAR,-0.0914587347407842,20.1542837595,-0.20879483713826,-0.1173361023974757,18.854007388,31.8567711038,35,local_max_drop,V
d-block,V-O,O,V2O5_1245312_POSCAR,-0.0905279652959201,18.0992963839,-0.19938491201522,-0.1088569467192998,16.931599843,28.6085652519,35,local_max_drop,V
d-block,Cr-O,O,Cr6O11_1213798_POSCAR,-0.0904373274084644,7.3810813712,-0.23322958962437,-0.1427922622159055,6.8538612732,12.9168923995,35,local_max_drop,Cr
d-block,Mn-O,O,Mn3O4_1180464_POSCAR,-0.0903646620567713,3.8974728,-0.16582940213341,-0.0754647400766386,3.5976672,7.3452372,35,local_max_drop,Mn
d-block,V-O,O,V2O5_1245162_POSCAR,-0.0903138313918544,17.7604269187,-0.19435373943973,-0.1040399080478755,16.6145929239,28.0729328714,35,local_max_drop,V
d-block,V-O,O,V2O5_1245325_POSCAR,-0.0900235738325766,19.2997185343,-0.19432486771513,-0.1043012938825533,18.0545754031,30.5060067155,35,local_max_drop,V
d-block,Ti-O,O,TiO2_754769_POSCAR,-0.0897534952009153,27.1980840865,-0.14924601088638,-0.0594925156854647,26.260219118,45.9553834565,35,local_max_drop,Ti
d-block,Fe-O,O,Fe7O9_705558_POSCAR,-0.0895999752307288,11.158333569,-0.28375587920631,-0.1941559039755812,10.3000002175,21.0291671107,35,local_max_drop,Fe
d-block,Co-O,O,CoO2_1349907_POSCAR,-0.0894724953844861,6.6778999083,-0.22520604456196,-0.1357335491774738,6.1832406558,12.1191516854,35,local_max_drop,Co
d-block,V-O,O,V2O5_1245120_POSCAR,-0.0888497493876785,20.0769220743,-0.18708339417205,-0.0982336447843715,18.7816367792,31.7344897303,35,local_max_drop,V
d-block,V-O,O,V2O5_1245137_POSCAR,-0.0887762104775243,19.1929320833,-0.18392919391544,-0.0951529834379156,17.9546784005,30.3372152284,35,local_max_drop,V
d-block,V-O,O,V4O7_21018_POSCAR,-0.0887630595579876,8.8516540552,-0.15950652839745,-0.0707434688394623,7.9359657046,14.9562430588,35,local_max_drop,V
d-block,V-O,O,V9O22_849581_POSCAR,-0.0886639989748052,5.6622182,-0.18256564217678,-0.0939016432019748,5.2969138,8.9499578,35,local_max_drop,V
d-block,Ni-O,O,NiO2_1041256_POSCAR,-0.0885909347793237,7.574784066,-0.19407591692732,-0.1054849821479962,6.733141392,13.746830342,35,local_max_drop,Ni
d-block,Cr-S,S,Cr5S8_684674_POSCAR,-0.0885894731579146,11.0348763852,-0.29006654011405,-0.2014770669561353,10.6261772598,20.0262571435,35,local_max_drop,Cr
d-block,V-O,O,V2O5_1245118_POSCAR,-0.0882350279777104,19.3369240868,-0.19311055141682,-0.1048755234391095,18.0893805974,30.5648154921,35,local_max_drop,V
d-block,Co-S,S,Co2S3_684732_POSCAR,-0.0882133689004489,8.9754723879,-0.27861598196128,-0.190402613060831,8.3343672173,15.7070766788,35,local_max_drop,Co
d-block,V-O,O,VO2_1361684_POSCAR,-0.0879695862374106,7.7654369153,-0.15883271950158,-0.0708631332641693,6.9888932238,12.6835469616,35,local_max_drop,V
d-block,V-O,O,V2O5_1245284_POSCAR,-0.0878364488496836,20.6203155479,-0.19315713153454,-0.1053206826848563,19.2899726093,32.593401995,35,local_max_drop,V
d-block,Ti-O,O,TiO2_1341203_POSCAR,-0.0877807607132419,7.5175743,-0.13280802362638,-0.045027262913138,6.9991209,12.7021083,35,local_max_drop,Ti
d-block,V-O,O,V2O5_1244889_POSCAR,-0.0873044701858288,19.005372307,-0.18545015005326,-0.0981456798674311,17.7792192549,30.0407497756,35,local_max_drop,V
d-block,V-O,O,V2O5_1244961_POSCAR,-0.0869911322576301,19.5017657459,-0.19461875032626,-0.1076276180686298,17.6144980931,30.8253716629,35,local_max_drop,V
d-block,Ti-O,O,TiO2_1840_POSCAR,-0.0869900230024033,7.466222666,-0.14496225554598,-0.0579722325435766,7.208766712,12.615341746,35,local_max_drop,Ti
d-block,Fe-O,O,Fe3O4_715275_POSCAR,-0.0869806036623702,3.8425608,-0.22608563850889,-0.1391050348465197,3.3991884,7.2417492,35,local_max_drop,Fe
d-block,Fe-O,O,Fe3O4_1181570_POSCAR,-0.0867195604992248,3.8131288,-0.22513184912242,-0.1384122886231951,3.3731524,7.1862812,35,local_max_drop,Fe
d-block,Zn-S,S,ZnS_553880_POSCAR,-0.0864999249768275,5.142757149,-0.29387468912896,-0.2073747641521324,4.761812175,9.333151863,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_554253_POSCAR,-0.0864994409708601,5.1435288225,-0.29381323223776,-0.2073137912668998,4.7625266875,9.3345523075,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_555311_POSCAR,-0.0864984445957356,5.1436814265,-0.29379596573077,-0.2072975211350343,4.7626679875,9.3348292555,35,local_max_drop,Zn
d-block,Fe-O,O,Fe9O10_759037_POSCAR,-0.0864930358836498,6.6402369129,-0.18439500512929,-0.0979019692456401,6.1090179599,13.0148643494,35,local_max_drop,Fe
d-block,Zn-S,S,ZnS_554608_POSCAR,-0.0864772052075446,5.143341753,-0.29374923237608,-0.2072720271685353,4.762353475,9.334212811,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_555214_POSCAR,-0.0863941207595394,5.1366117465,-0.29619538799825,-0.2098012672387106,4.7561219875,9.3219990955,35,local_max_drop,Zn
d-block,V-O,O,V2O3_1272087_POSCAR,-0.0863880092842225,4.3558562986,-0.14163318643703,-0.0552451771528074,4.0447237058,7.6227485225,35,local_max_drop,V
d-block,Ti-O,O,TiO2_756655_POSCAR,-0.0862580190146844,12.8801811185,-0.14109146288839,-0.0548334438737055,12.436036942,21.7630646485,35,local_max_drop,Ti
d-block,Mn-O,O,MnO2_1041066_POSCAR,-0.0862427013320223,7.107495948,-0.1813142261446,-0.0950715248125776,6.345978525,12.438117909,35,local_max_drop,Mn
d-block,Ti-O,O,Ti3O5_556754_POSCAR,-0.0861543241916412,7.3170435914,-0.13276601147539,-0.0466116872837487,6.8124198955,12.363280551,35,local_max_drop,Ti
d-block,V-O,O,V2O5_1245174_POSCAR,-0.0861102122332033,17.6974745093,-0.18985649185748,-0.1037462796242766,16.5557019603,27.9734274502,35,local_max_drop,V
d-block,V-O,O,V2O5_1244901_POSCAR,-0.0860819960736884,18.2507824221,-0.20475673988834,-0.1186747438146515,16.4845776716,28.8480109252,35,local_max_drop,V
d-block,Ti-O,O,TiO2_2901430_POSCAR,-0.0860687644315874,7.4808417255,-0.13247251107486,-0.0464037466432725,6.9649216065,12.6400429155,35,local_max_drop,Ti
d-block,V-O,O,V2O5_1245142_POSCAR,-0.0859739219436156,19.5227023097,-0.18547744385444,-0.0995035219108243,18.2631731284,30.8584649411,35,local_max_drop,V
d-block,V-O,O,V2O5_1244904_POSCAR,-0.0857873409792348,19.4181018071,-0.18652641212555,-0.1007390711463151,18.1653210453,30.6931286628,35,local_max_drop,V
d-block,V-O,O,V2O3_777698_POSCAR,-0.0852240600167031,4.3144681897,-0.13989017466202,-0.0546661146453168,4.0062918905,7.5503193321,35,local_max_drop,V
d-block,Mn-O,O,Mn3O4_1180876_POSCAR,-0.085056336247977,15.52410495,-0.15263190900393,-0.0675755727559529,13.7992044,28.17337565,35,local_max_drop,Mn
d-block,V-O,O,VO_1273331_POSCAR,-0.0850358549000097,4.228074693,-0.12198231769263,-0.0369464627926202,3.758288616,7.673172591,35,local_max_drop,V
d-block,V-O,O,V4O7_555597_POSCAR,-0.0849967991619217,7.5770448626,-0.15001802624385,-0.0650212270819282,7.0544900445,12.8025930437,35,local_max_drop,V
d-block,V-O,O,V2O5_1245058_POSCAR,-0.0843357170127442,20.6012150515,-0.18654792577815,-0.1022122087654057,19.2721044031,32.5632108879,35,local_max_drop,V
d-block,Ti-O,O,TiO2_2739239_POSCAR,-0.0842831570480295,4.504016655,-0.13700173979113,-0.0527185827431004,4.203748878,7.3565605365,35,local_max_drop,Ti
d-block,V-O,O,V2O5_1245283_POSCAR,-0.0842118474082268,19.8712600222,-0.19094942555718,-0.1067375781489531,18.5892432466,31.4094110028,35,local_max_drop,V
d-block,Fe-O,O,Fe3O4_1192788_POSCAR,-0.0840078309247984,3.8462307,-0.22532792115653,-0.1413200902317315,3.40243485,7.24866555,35,local_max_drop,Fe
d-block,V-O,O,V3O7_760992_POSCAR,-0.083980131555224,16.690599206,-0.15578827431486,-0.071808142759636,15.613786354,26.381914874,35,local_max_drop,V
d-block,Zr-O,O,ZrO2_776404_POSCAR,-0.0835377794002442,14.8137086165,-0.16222961176802,-0.0786918323677757,14.302891078,25.0300593865,35,local_max_drop,Zr
d-block,Ni-S,S,Ni3S2_850086_POSCAR,-0.0833111801199243,7.79647626,-0.15621676735008,-0.0729055872301556,7.2189595,14.14916062,35,local_max_drop,Ni
d-block,Cr-O,O,Cr9O13_1045826_POSCAR,-0.0832461624561606,7.0000505953,-0.19586267746696,-0.1126165150107994,6.2222671959,12.7037955249,35,local_max_drop,Cr
d-block,V-O,O,V2O5_1244985_POSCAR,-0.0832276203809426,19.6315294725,-0.18492859709893,-0.1017009767179873,18.364979184,31.0304820695,35,local_max_drop,V
d-block,V-O,O,V2O5_1244942_POSCAR,-0.0831315150995697,18.987021721,-0.18711882066746,-0.1039873055678902,17.1495680061,30.0117440106,35,local_max_drop,V
d-block,Ti-O,O,Ti3O5_1147_POSCAR,-0.0829926610675766,5.563584837,-0.12684382088225,-0.0438511598146733,5.179889331,9.400539897,35,local_max_drop,Ti
d-block,V-O,O,V2O5_1245272_POSCAR,-0.0827370509932546,19.5279138795,-0.1918395766556,-0.1091025256623453,18.2680484679,30.8667025837,35,local_max_drop,V
d-block,Cu-S,S,Cu7S4_624299_POSCAR,-0.0827002853818326,10.963010856,-0.35162773683073,-0.2689274514488974,10.179938652,19.185268998,35,local_max_drop,Cu
d-block,Nb-O,O,NbO2_776975_POSCAR,-0.0825697190276663,7.3315451,-0.18405705249879,-0.1014873334711236,6.8259213,12.3877831,35,local_max_drop,Nb
d-block,V-O,O,VO2_1040910_POSCAR,-0.0825368277767187,9.0160913362,-0.1543818024605,-0.0718449746837812,8.1144822026,14.7262825158,35,local_max_drop,V
d-block,V-O,O,V9O22_776583_POSCAR,-0.0825242988261184,8.697611212,-0.18418446261541,-0.1016601637892915,8.1364750048,13.747837077,35,local_max_drop,V
d-block,Nb-S,S,Nb7S8_1220475_POSCAR,-0.0825215485136361,9.7697431405,-0.18533070466347,-0.1028091561498338,9.0959677515,16.5074970305,35,local_max_drop,Nb
d-block,Co-O,O,Co9O13_1343966_POSCAR,-0.0822724478902748,6.6116053468,-0.16651703922022,-0.0842445913299451,6.1030203202,12.4603331537,35,local_max_drop,Co
d-block,V-O,O,V2O5_1245315_POSCAR,-0.0822274720142247,19.4868008812,-0.1786447576847,-0.0964172856704753,18.2295879212,30.801717522,35,local_max_drop,V
d-block,V-O,O,V2O5_1245198_POSCAR,-0.082219509006203,19.8827002879,-0.18183959503537,-0.0996200860291669,18.5999454306,31.4274940034,35,local_max_drop,V
d-block,V-O,O,V2O5_1245005_POSCAR,-0.0822162770747175,18.6022847337,-0.18977557652702,-0.1075592994523024,16.8020636304,29.4036113533,35,local_max_drop,V
d-block,Cr-O,O,Cr2O3_755749_POSCAR,-0.0819500904661169,6.8031499725,-0.19578106839912,-0.113830977933003,6.2992129375,12.3464573575,35,local_max_drop,Cr
d-block,V-O,O,V2O5_1245160_POSCAR,-0.0816423440908299,19.8227911296,-0.18793453363736,-0.1062921895465301,18.5439013793,31.3327988823,35,local_max_drop,V
d-block,V-O,O,VO2_1353031_POSCAR,-0.0816176825466622,9.0207594903,-0.18487281560373,-0.1032551330570677,7.5657982822,14.2586198395,35,local_max_drop,V
d-block,V-O,O,VO_1287184_POSCAR,-0.0815606205986253,4.1854721049,-0.1197716891446,-0.0382110685459746,3.8865098117,7.3245761836,35,local_max_drop,V
d-block,V-O,O,V4O7_1179536_POSCAR,-0.0813043366522343,6.5949177604,-0.14363939075771,-0.0623350541054756,6.1238522061,11.5411060808,35,local_max_drop,V
d-block,Ti-O,O,TiO2_849533_POSCAR,-0.0804261340186137,4.3743687,-0.13218149074583,-0.0517553567272162,4.2235284,7.3911747,35,local_max_drop,Ti
d-block,V-O,O,V9O22_1101328_POSCAR,-0.08039976863125,15.1282232,-0.18053550198524,-0.10013573335399,14.1522088,23.9123528,35,local_max_drop,V
d-block,V-O,O,V2O5_1245171_POSCAR,-0.0803158930002229,18.1164470214,-0.18935612848363,-0.109040235483407,16.9476439878,28.6356743242,35,local_max_drop,V
d-block,V-O,O,V2O5_1245097_POSCAR,-0.0802975190999514,19.3460053393,-0.17995285003724,-0.0996553309372885,18.0978759625,30.5791697298,35,local_max_drop,V
d-block,V-O,O,V2O5_1245049_POSCAR,-0.0802494380013166,19.8456620784,-0.18464372899842,-0.1043942909971033,18.5652967831,31.3689497369,35,local_max_drop,V
d-block,V-O,O,V2O5_1245040_POSCAR,-0.0802397132440955,19.7485510966,-0.18269264564051,-0.1024529323964144,18.4744510258,31.2154517333,35,local_max_drop,V
d-block,Fe-O,O,Fe3O4_505595_POSCAR,-0.0800956089262715,3.9166139112,-0.20211337900578,-0.1220177700795084,3.615335918,7.3813108326,35,local_max_drop,Fe
d-block,Zn-S,S,ZnS_555628_POSCAR,-0.0798716393758061,5.139120438,-0.27146029545109,-0.1915886560752838,4.75844485,9.326551906,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_554889_POSCAR,-0.079871347959894,5.140560996,-0.27133596269414,-0.1914646147342459,4.7597787,9.329166252,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_554713_POSCAR,-0.0798708407756061,5.138143254,-0.27150810778083,-0.1916372670052238,4.75754005,9.324778498,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_554999_POSCAR,-0.0798505726332459,5.139439551,-0.2714026325085,-0.191552059875254,4.758740325,9.327131037,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_554630_POSCAR,-0.0798496722165504,5.143741839,-0.27110065694118,-0.1912509847246295,4.762723925,9.334938893,35,local_max_drop,Zn
