chemsys,source,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
Co-O,CoO_1245089_POSCAR,mp-1245089,CoO,Triclinic,P1,1,0.368803691000001,-0.9030274552499992,False,0.2662,False,4.86844442630118,80,1022.3265619836724,12.779082024795905,383.3366329362017,0.374964954634842,37.496495463484194
Co-O,CoO_1245304_POSCAR,mp-1245304,CoO,Triclinic,P1,1,0.384123679375001,-0.887707466874999,False,0.347099999999999,False,4.769569983452121,80,1043.5196621725745,13.043995777157182,383.3366329362017,0.3673496981725357,36.73496981725357
Co-O,CoO_19275_POSCAR,mp-19275,CoO,Tetragonal,I4/mmm,139,0.131636747499999,-1.140194398750001,False,0.0,True,6.244491165818308,8,79.70449336651158,9.963061670813948,38.33366329362019,0.48094733025084824,48.09473302508482
Co-O,CoO2_1244867_POSCAR,mp-1244867,CoO2,Triclinic,P1,1,0.634333327555556,-0.438099332444445,False,0.0,True,3.723904642708839,90,1216.4339153253622,13.515932392504025,323.6302875636088,0.2660483923428316,26.604839234283162
Co-O,CoO2_1244948_POSCAR,mp-1244948,CoO2,Triclinic,P1,1,0.697332822444446,-0.375099837555555,False,0.0128,False,4.066161734206108,90,1114.0442025256768,12.378268916951965,323.6302875636088,0.2905004009983614,29.05004009983614
Co-O,CoO2_1245011_POSCAR,mp-1245011,CoO2,Triclinic,P1,1,0.697195838555557,-0.375236821444444,False,0.0235,False,3.832944308343416,90,1181.8287822322786,13.131430913691984,323.6302875636088,0.27383855633666737,27.383855633666737
Co-O,CoO2_1245099_POSCAR,mp-1245099,CoO2,Triclinic,P1,1,0.732110692,-0.340321968,False,0.134199999999999,False,3.943541119999345,90,1148.684333480473,12.763159260894145,323.6302875636088,0.28173996817996155,28.173996817996155
Co-O,CoO2_1245119_POSCAR,mp-1245119,CoO2,Triclinic,P1,1,0.588426267000001,-0.484006393,False,0.02,False,3.786956522244683,90,1196.1805944404016,13.29089549378224,323.6302875636088,0.27055303276760634,27.055303276760633
Co-O,CoO2_1349907_POSCAR,mp-1349907,CoO2,Monoclinic,Cm,8,0.181285593750001,-0.8911470662500001,False,0.0,True,4.675051004355778,48,516.7725610994554,10.76609502290532,172.60282003392473,0.3340015183211449,33.40015183211449
Co-O,CoO2_1356781_POSCAR,mp-1356781,CoO2,Trigonal,P3m1,156,0.1039418925,-0.9684907675,False,0.0,True,4.678551619777537,36,387.2894233839163,10.75803953844212,129.45211502544387,0.3342516144498974,33.42516144498974
Co-O,CoO2_1359404_POSCAR,mp-1359404,CoO2,Trigonal,P3m1,156,0.083427535555556,-0.989005124444444,False,0.0,True,4.668607847408153,36,388.1143209297573,10.780953359159925,129.45211502544387,0.3335411966127184,33.35411966127184
Co-S,Co2S3_684732_POSCAR,mp-684732,Co2S3,Tetragonal,I4_1/amd,141,0.025580784999998,-0.469395581687501,False,0.0,True,4.717072073132108,40,602.8439596849447,15.071098992123618,250.44364457461648,0.41543693115130836,41.543693115130836
Co-S,Co3S_1183733_POSCAR,mp-1183733,Co3S,Hexagonal,P6_3/mmc,194,0.489732716718748,0.256451934765625,False,0.0,True,7.684714069798743,8,90.26433513589336,11.28304189198667,59.97302888977039,0.6644155612455431,66.44155612455431
Cr-O,Cr2O3_1043379_POSCAR,mp-1043379,Cr2O3,Orthorhombic,Cmcm,63,0.2997817235,-2.0668060455,False,0.7749,False,4.342573240745863,20,232.47598456203178,11.62379922810159,104.44708163248904,0.44928116695262055,44.928116695262055
Cr-O,Cr2O3_1244912_POSCAR,mp-1244912,Cr2O3,Triclinic,P1,1,0.423322692375,-1.943265076625,False,0.523899999999999,False,4.282364478386051,80,942.9781085465381,11.787226356831727,417.78832652995555,0.44305198895223,44.305198895223
Cr-O,Cr2O3_1244988_POSCAR,mp-1244988,Cr2O3,Triclinic,P1,1,0.407002784499999,-1.9595849845,False,0.3521,False,4.134061006106509,80,976.8060872348984,12.21007609043623,417.78832652995555,0.4277085615965121,42.77085615965121
Cr-O,Cr2O3_1245064_POSCAR,mp-1245064,Cr2O3,Triclinic,P1,1,0.361666594250001,-2.004921174749999,False,0.768899999999999,False,4.249568342111131,80,950.2555626525003,11.878194533156254,417.78832652995555,0.439658911718191,43.9658911718191
Cr-O,Cr2O3_1245091_POSCAR,mp-1245091,Cr2O3,Triclinic,P1,1,0.460927050249999,-1.9056607187499992,False,0.467999999999999,False,4.196064788212092,80,962.372165329018,12.029652066612725,417.78832652995555,0.4341234520089441,43.41234520089441
Cr-O,Cr2O3_1245208_POSCAR,mp-1245208,Cr2O3,Triclinic,P1,1,0.3635256815,-2.003062087499999,False,0.274799999999999,False,4.398181746984658,80,918.1466762387288,11.47683345298411,417.78832652995555,0.4550344050053782,45.50344050053782
Cr-O,Cr2O3_1245247_POSCAR,mp-1245247,Cr2O3,Triclinic,P1,1,0.370496932249999,-1.9960908367499992,False,0.7144,False,4.298574205239804,80,939.4221818386156,11.742777272982696,417.78832652995555,0.4447290415394171,44.47290415394171
Cr-O,Cr2O3_1245257_POSCAR,mp-1245257,Cr2O3,Triclinic,P1,1,0.363245682,-2.003342087,False,0.6132000000000001,False,4.262878245697064,80,947.2885973938786,11.841107467423482,417.78832652995555,0.44103595005719354,44.103595005719356
Cr-O,Cr2O3_1245327_POSCAR,mp-1245327,Cr2O3,Triclinic,P1,1,0.461242135125001,-1.9053456338749992,False,0.3509,False,3.892824899917584,80,1037.3381949698146,12.966727437122682,417.78832652995555,0.40275035524177605,40.2750355241776
